user_id,age,occupation,gender
30408,25,academic/educator,F
28183,30,unemployed,M
64585,25,college/grad student,M
3910,33,executive/managerial,M
20830,59,retired,F
23441,30,college/grad student,M
64063,32,self-employed,M
46299,25,sales/marketing,M
23411,21,K-12 student,M
50735,31,executive/managerial,M
51857,33,college/grad student,F
10764,29,scientist,M
59616,32,technician/engineer,M
40551,21,sales/marketing,M
52449,31,sales/marketing,M
51659,26,lawyer,M
53983,31,executive/managerial,M
32923,32,sales/marketing,M
26566,34,sales/marketing,M
38473,33,unemployed,M
20726,27,self-employed,M
36059,25,sales/marketing,M
10191,31,college/grad student,M
47781,30,K-12 student,M
36238,31,sales/marketing,M
24345,33,other or not specified,M
21932,28,college/grad student,M
26578,27,executive/managerial,M
52194,32,sales/marketing,M
31297,28,executive/managerial,M
58903,25,college/grad student,M
9890,27,academic/educator,F
45110,18,scientist,M
22415,30,executive/managerial,M
10983,26,academic/educator,M
2540,26,college/grad student,M
37107,27,executive/managerial,M
54730,34,sales/marketing,F
12953,26,artist,F
12367,26,sales/marketing,M
11659,25,scientist,M
18691,27,sales/marketing,M
31242,18,self-employed,M
55711,33,other or not specified,M
15436,29,executive/managerial,M
38144,33,college/grad student,M
4023,33,executive/managerial,M
52582,34,college/grad student,M
49796,28,self-employed,M
20835,30,academic/educator,F
1634,34,college/grad student,M
2892,26,scientist,M
24563,25,sales/marketing,M
61404,34,college/grad student,M
61003,33,scientist,M
24565,34,sales/marketing,M
39224,33,college/grad student,M
32056,27,sales/marketing,M
57325,34,executive/managerial,F
42460,81,college/grad student,F
48116,30,academic/educator,M
146,32,college/grad student,M
32024,29,academic/educator,M
33283,34,clerical/admin,F
60236,29,K-12 student,F
29416,32,executive/managerial,M
58533,32,executive/managerial,M
25670,28,other or not specified,M
10736,28,executive/managerial,M
14323,18,scientist,M
39520,30,other or not specified,M
59980,21,scientist,F
50744,33,sales/marketing,M
57392,31,sales/marketing,M
1695,25,college/grad student,M
39996,26,academic/educator,F
55964,32,academic/educator,M
23052,33,sales/marketing,M
8388,29,other or not specified,M
64747,31,college/grad student,F
19302,21,college/grad student,M
52024,31,executive/managerial,M
3003,28,college/grad student,M
38417,34,college/grad student,F
3175,28,other or not specified,M
24475,25,sales/marketing,M
30841,30,clerical/admin,F
43582,25,scientist,M
58033,29,technician/engineer,M
23180,38,sales/marketing,M
57093,29,sales/marketing,M
3061,19,sales/marketing,M
5626,30,self-employed,M
35148,33,college/grad student,M
17415,25,executive/managerial,M
27330,33,executive/managerial,M
27410,29,college/grad student,M
45636,25,executive/managerial,M
15915,25,college/grad student,M
32946,34,executive/managerial,M
46396,44,writer,M
12841,13,K-12 student,M
50453,25,artist,M
8079,26,other or not specified,M
33399,28,executive/managerial,M
57984,23,scientist,M
35404,27,college/grad student,M
58055,27,college/grad student,M
9496,25,sales/marketing,M
56306,32,college/grad student,M
24513,31,college/grad student,M
29852,31,college/grad student,F
41715,30,college/grad student,F
34956,28,college/grad student,M
15265,34,scientist,M
5825,29,artist,M
7159,26,artist,M
46703,34,executive/managerial,M
61274,21,K-12 student,M
35139,30,programmer,M
37899,9,lawyer,F
39125,24,sales/marketing,M
58438,41,retired,F
38009,27,executive/managerial,M
45752,27,artist,F
22977,33,college/grad student,M
49303,33,sales/marketing,M
40908,34,other or not specified,M
57015,82,executive/managerial,M
17706,28,sales/marketing,M
9605,32,self-employed,M
42748,30,sales/marketing,M
5756,30,college/grad student,M
31435,23,sales/marketing,M
33241,31,executive/managerial,M
39727,33,college/grad student,M
20103,20,sales/marketing,M
29939,31,executive/managerial,M
10261,29,executive/managerial,M
61552,26,sales/marketing,M
30876,28,college/grad student,M
53646,32,self-employed,M
41609,25,executive/managerial,M
36617,24,college/grad student,M
1977,28,executive/managerial,M
52378,30,academic/educator,M
60126,28,sales/marketing,M
38212,40,academic/educator,M
1866,27,college/grad student,M
33936,34,sales/marketing,M
52219,29,programmer,M
910,32,sales/marketing,M
65301,31,college/grad student,F
28475,26,sales/marketing,M
42016,34,college/grad student,M
64616,55,executive/managerial,F
36703,25,college/grad student,F
42798,21,artist,M
3633,27,scientist,M
52389,24,homemaker,M
2684,32,artist,M
54843,32,other or not specified,M
704,25,executive/managerial,M
17514,27,scientist,M
37049,34,executive/managerial,F
7575,26,sales/marketing,M
39295,29,executive/managerial,M
20187,30,college/grad student,M
21405,25,executive/managerial,M
6050,34,sales/marketing,F
26321,34,executive/managerial,M
20183,30,college/grad student,M
39918,28,college/grad student,F
37082,30,college/grad student,M
31240,31,lawyer,M
54258,28,college/grad student,M
20665,29,other or not specified,F
53664,32,college/grad student,M
37135,25,college/grad student,M
43284,28,self-employed,M
61991,30,sales/marketing,M
4056,31,self-employed,M
5734,33,executive/managerial,M
34786,28,college/grad student,M
59678,25,executive/managerial,M
15799,25,tradesman/craftsman,M
3453,25,college/grad student,M
24333,34,technician/engineer,M
10012,25,sales/marketing,M
25311,26,executive/managerial,M
30509,86,retired,M
29277,34,college/grad student,M
6127,30,K-12 student,M
6590,26,self-employed,M
35442,32,college/grad student,M
44619,36,academic/educator,F
65728,89,retired,M
35833,26,sales/marketing,M
9,24,college/grad student,M
6296,25,self-employed,M
18287,34,scientist,F
48418,31,executive/managerial,M
62123,25,scientist,F
27181,25,self-employed,M
48808,26,self-employed,M
12129,48,executive/managerial,M
33598,73,writer,M
48676,28,college/grad student,M
1810,34,artist,M
15965,31,college/grad student,M
50706,34,self-employed,M
7846,25,college/grad student,M
3610,27,executive/managerial,M
30798,26,executive/managerial,M
42566,26,scientist,M
19323,29,scientist,M
35647,27,retired,F
10021,25,artist,M
48373,34,programmer,M
32733,20,college/grad student,M
32410,32,college/grad student,M
22954,31,college/grad student,M
29101,32,college/grad student,M
52956,29,college/grad student,M
39865,29,scientist,M
109,31,K-12 student,F
15175,33,K-12 student,M
28751,33,college/grad student,M
54035,30,self-employed,F
65748,28,homemaker,F
31441,31,executive/managerial,M
11259,32,clerical/admin,M
19298,26,executive/managerial,M
24581,39,executive/managerial,M
35084,23,sales/marketing,M
61306,51,other or not specified,M
11918,31,executive/managerial,M
2330,21,sales/marketing,M
53961,26,academic/educator,F
747,27,college/grad student,M
20660,25,executive/managerial,M
56560,21,self-employed,M
42927,27,clerical/admin,M
29163,37,college/grad student,M
12697,41,academic/educator,F
37075,30,sales/marketing,M
18468,27,executive/managerial,M
8744,29,other or not specified,M
2387,32,sales/marketing,M
4118,22,K-12 student,M
9108,29,college/grad student,M
64498,29,clerical/admin,M
65446,18,K-12 student,M
31717,27,college/grad student,M
30193,39,self-employed,M
63649,22,clerical/admin,M
1427,25,other or not specified,M
39018,81,academic/educator,M
59102,25,other or not specified,M
46472,39,scientist,M
37793,27,sales/marketing,M
49511,18,scientist,M
21558,34,college/grad student,M
58933,34,scientist,M
54625,25,executive/managerial,M
13112,28,executive/managerial,M
49781,27,college/grad student,M
29621,33,self-employed,M
874,33,other or not specified,M
46900,29,academic/educator,M
22846,30,other or not specified,F
57541,29,college/grad student,M
4714,26,sales/marketing,M
1501,25,executive/managerial,F
28938,28,executive/managerial,M
47555,27,college/grad student,M
41550,27,K-12 student,M
60558,31,self-employed,M
42002,33,executive/managerial,M
62360,33,K-12 student,M
21949,29,other or not specified,M
24028,33,scientist,M
7558,18,sales/marketing,M
42517,34,scientist,M
61497,34,self-employed,F
29964,30,sales/marketing,M
34940,25,college/grad student,M
55932,29,college/grad student,M
16539,32,self-employed,M
53129,33,artist,M
14618,26,technician/engineer,M
28343,33,customer service,M
4375,26,scientist,M
35264,33,scientist,M
65545,30,college/grad student,F
11834,27,executive/managerial,M
27217,27,college/grad student,M
60295,26,executive/managerial,M
1402,33,college/grad student,M
14584,23,college/grad student,M
49434,28,executive/managerial,M
54990,29,executive/managerial,M
7683,28,executive/managerial,M
53528,33,college/grad student,M
60356,34,homemaker,F
60506,34,sales/marketing,M
50556,34,college/grad student,M
63613,18,K-12 student,F
27694,25,college/grad student,M
17520,29,other or not specified,F
17846,49,other or not specified,M
15678,30,programmer,M
61651,30,sales/marketing,M
30749,25,college/grad student,M
17975,34,college/grad student,M
44028,26,self-employed,F
10271,31,sales/marketing,M
22913,29,sales/marketing,M
44928,18,K-12 student,M
65532,32,executive/managerial,M
42972,29,executive/managerial,M
28398,39,sales/marketing,M
62547,32,programmer,M
60276,30,executive/managerial,M
26924,30,executive/managerial,F
51755,43,executive/managerial,M
63702,24,college/grad student,M
35599,24,tradesman/craftsman,M
40485,29,other or not specified,M
20949,33,technician/engineer,M
25961,27,other or not specified,M
23096,22,sales/marketing,M
53514,25,scientist,F
52570,32,scientist,M
7003,33,college/grad student,M
7694,34,technician/engineer,M
14909,22,scientist,M
55183,28,self-employed,M
10052,31,college/grad student,M
59737,30,other or not specified,M
5980,31,college/grad student,M
12471,34,college/grad student,M
42579,28,sales/marketing,M
17583,26,college/grad student,M
52638,28,college/grad student,F
33100,27,college/grad student,M
57444,30,other or not specified,M
52489,28,retired,F
30390,29,college/grad student,F
14497,31,artist,F
28414,28,college/grad student,M
55979,31,executive/managerial,M
39906,31,other or not specified,F
49665,27,other or not specified,M
51765,28,executive/managerial,M
31279,33,other or not specified,M
5817,27,K-12 student,M
41899,33,college/grad student,M
62902,30,executive/managerial,M
36245,32,retired,F
8381,34,college/grad student,M
17528,32,college/grad student,M
48990,26,executive/managerial,M
62355,30,executive/managerial,M
24986,79,college/grad student,F
45528,28,executive/managerial,M
43634,32,college/grad student,M
24715,30,scientist,M
4426,27,college/grad student,M
9636,32,other or not specified,M
5902,32,executive/managerial,M
56474,32,sales/marketing,M
44486,29,self-employed,M
9124,33,college/grad student,M
40197,25,scientist,M
56929,28,executive/managerial,M
1726,27,sales/marketing,M
4753,28,executive/managerial,M
15356,34,scientist,M
313,21,college/grad student,M
59454,24,sales/marketing,M
10621,25,sales/marketing,F
10242,23,scientist,M
21629,25,homemaker,F
54503,25,college/grad student,M
46588,26,scientist,F
64891,60,executive/managerial,M
57186,28,college/grad student,M
59196,27,self-employed,M
58090,27,self-employed,M
10450,28,executive/managerial,M
11129,34,executive/managerial,M
14785,34,college/grad student,M
20037,28,executive/managerial,M
54042,28,sales/marketing,M
10193,27,college/grad student,M
40926,25,college/grad student,F
1292,27,tradesman/craftsman,M
54131,31,executive/managerial,M
21964,32,scientist,M
3974,25,executive/managerial,F
49909,26,executive/managerial,M
5979,26,executive/managerial,M
17113,38,customer service,M
62025,28,other or not specified,M
11374,26,executive/managerial,M
42541,31,self-employed,M
22915,28,executive/managerial,M
18496,44,sales/marketing,M
18539,26,sales/marketing,M
50349,36,executive/managerial,M
30827,27,college/grad student,F
23318,34,scientist,M
45599,30,other or not specified,M
37716,29,sales/marketing,F
49251,28,college/grad student,M
37035,26,college/grad student,M
17449,66,retired,F
58110,31,sales/marketing,M
17813,19,scientist,M
13298,34,executive/managerial,M
16636,29,programmer,M
54938,34,K-12 student,M
42424,31,sales/marketing,M
15683,27,self-employed,M
30959,33,executive/managerial,M
35841,30,other or not specified,M
45631,33,executive/managerial,M
28734,29,college/grad student,M
65091,28,sales/marketing,F
8951,25,college/grad student,M
53118,33,college/grad student,M
4255,25,college/grad student,M
65946,28,technician/engineer,M
43128,25,scientist,M
60524,32,other or not specified,M
20327,10,sales/marketing,M
55177,29,college/grad student,M
45159,34,sales/marketing,M
48428,31,college/grad student,M
27702,29,executive/managerial,M
47865,29,self-employed,F
61414,28,executive/managerial,M
44129,30,academic/educator,F
22683,18,scientist,M
22811,32,self-employed,M
65956,33,programmer,M
13928,33,college/grad student,F
11820,30,scientist,F
10388,31,college/grad student,M
15588,26,college/grad student,F
54217,28,college/grad student,M
12502,84,retired,F
55721,12,sales/marketing,M
53868,24,other or not specified,M
44969,32,college/grad student,M
62735,29,college/grad student,M
25884,14,sales/marketing,M
1287,34,executive/managerial,M
53540,29,academic/educator,F
48029,28,college/grad student,M
2388,34,college/grad student,F
53253,26,executive/managerial,M
40660,26,executive/managerial,M
35997,29,sales/marketing,M
40044,34,college/grad student,F
34948,25,college/grad student,M
19888,29,other or not specified,M
65577,26,technician/engineer,M
27126,26,programmer,M
24372,33,college/grad student,F
19451,26,college/grad student,M
596,28,college/grad student,M
28822,29,college/grad student,M
54283,31,college/grad student,M
3429,29,executive/managerial,M
22668,34,other or not specified,M
15482,27,executive/managerial,M
10375,32,executive/managerial,M
9785,31,college/grad student,M
64169,26,college/grad student,M
25245,25,college/grad student,M
8692,18,K-12 student,M
4438,33,homemaker,M
64209,29,sales/marketing,M
23638,18,artist,M
6574,36,academic/educator,M
55625,28,college/grad student,F
13702,22,college/grad student,M
7787,32,sales/marketing,M
26763,29,clerical/admin,M
11072,89,retired,F
27017,26,technician/engineer,M
40446,30,sales/marketing,M
47116,32,college/grad student,M
46970,33,sales/marketing,M
11219,28,other or not specified,F
51218,32,self-employed,M
25943,29,executive/managerial,M
54674,27,sales/marketing,M
21577,33,technician/engineer,M
4906,34,college/grad student,F
42736,28,other or not specified,M
54981,64,executive/managerial,M
6178,30,scientist,M
36749,28,homemaker,M
40674,26,executive/managerial,M
917,25,other or not specified,F
54460,34,executive/managerial,M
14550,23,scientist,M
49646,29,executive/managerial,M
2905,30,self-employed,M
13714,29,executive/managerial,M
48267,26,self-employed,M
11953,28,technician/engineer,M
37971,33,college/grad student,M
36764,28,self-employed,M
